0.990
0.980
0.970
0.960
0.950
0.940
0.930
0.920
0.910
0.900
0.890
0.880
0.870
0.860
0.850
0.839
0.829
0.819
0.809
0.799
0.789
0.779
0.769
0.759
0.749
0.739
0.729
0.718
0.708
0.698
0.687
0.677
0.666
0.656
0.645
0.634
0.623
0.612
0.601
0.590
0.579
0.567
0.555
0.544
0.531
0.519
0.507
0.494
0.482
0.469
0.456
0.443
0.430
0.417
0.404
0.390
0.377
0.363
0.350
0.336
0.323
0.309
0.295
0.282
0.268
0.255
0.242
0.229
0.216
0.204
0.193
0.181
0.171
0.161
0.152
0.144
0.139
0.134
0.129
0.124
0.120
0.116
0.113
0.109
0.106
0.103
0.100
0.098
0.098
0.099
0.100
0.104
0.107
0.110
0.113
0.117
0.120
0.123
0.126
0.128
0.130
