7.3396
6.3690
6.2321
6.5776
6.7076
7.1066
6.7501
6.0417
6.0170
6.3877
5.3744
6.1679
5.5655
4.9941
5.3222
5.3327
4.9871
5.4213
5.0232
5.4877
5.1240
5.1824
4.9486
4.9397
4.5063
4.1993
4.7380
4.2995
4.4933
4.8034
4.7162
4.4046
4.6494
4.4683
4.2200
3.9842
3.8105
4.1381
4.3895
3.5118
3.5347
3.6108
3.6942
4.4036
3.1748
3.8134
3.2098
3.6936
2.7991
3.0070
2.4755
2.5023
2.4905
2.4770
2.4980
2.4825
2.4823
2.4803
2.4873
2.4819
2.4998
2.5007
2.4955
2.4908
2.5073
2.5124
2.5257
2.5299
2.5438
2.5404
2.5459
2.5292
2.5549
2.5202
2.5374
2.5621
2.5462
2.5794
2.5719
2.6012
2.5516
2.5262
2.6051
2.5861
2.6024
2.5379
2.5314
2.6330
2.6264
2.6071
2.5928
2.5962
2.6032
2.5280
2.6574
2.6613
2.6131
2.5965
2.6044
2.5741
2.6693
2.4807
2.5405
2.4494
2.5774
2.4826
2.3533
2.2567
2.3061
2.2003
2.3430
1.9447
2.1212
1.9879
2.0799
1.9187
2.1941
1.8058
1.6667
1.8783
2.0725
2.0004
1.5109
1.8883
1.4987
1.5647
1.6216
1.4493
1.6866
1.1807
1.5387
1.2307
1.0787
1.2838
1.3299
1.0989
1.0229
0.7492
0.4898
0.5861
0.5685
0.3424
0.2827
0.2661
0.0235
0.4171
0.2607
0.4028
0.0112
0.0044
0.4253
