0.990
0.980
0.970
0.960
0.950
0.940
0.930
0.920
0.910
0.900
0.890
0.879
0.869
0.859
0.849
0.839
0.828
0.818
0.808
0.797
0.787
0.776
0.766
0.755
0.744
0.733
0.723
0.712
0.701
0.690
0.679
0.668
0.657
0.646
0.634
0.623
0.612
0.600
0.589
0.577
0.566
0.554
0.542
0.530
0.518
0.506
0.494
0.482
0.470
0.458
0.446
0.433
0.421
0.409
0.396
0.383
0.371
0.358
0.345
0.333
0.320
0.307
0.295
0.283
0.271
0.259
0.247
0.236
0.224
0.213
0.202
0.192
0.182
0.173
0.165
0.159
0.152
0.146
0.141
0.136
0.132
0.128
0.125
0.123
0.120
0.118
0.117
0.116
0.115
0.114
0.112
0.111
0.110
0.110
0.109
0.108
0.108
0.107
0.106
0.105
0.104
